01;Department of Applied Mathematics and Computer Science;02180;Introduction to Artificial Intelligence;English;5;2019;2020;Spring F3A (Tues 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02182;Symbolic Artificial Intelligence;Danish;5;2019;2020;Spring F1B (Thurs 13-17);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02190;IT Security (Health & IT);English;7.5;2018;2019;Autumn E5B (Wed 13-17);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02191;Computer Security Forensics;English;5;2018;2019;January;;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02191;Computer Security Forensics;English;5;2019;2020;January;;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02192;Computer Security Incident Response;English;5;2018;2019;Spring F3B (Fri 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02192;Computer Security Incident Response;English;5;2019;2020;Spring F3B (Fri 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02193;Ethical Hacking;English;5;2018;2019;June;;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02193;Ethical Hacking;English;5;2019;2020;June;;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02203;Design of Digital Systems;English;5;2018;2019;Autumn E2B (Thurs 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02203;Design of Digital Systems;English;5;2019;2020;Autumn E2B (Thurs 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02204;Design of Asynchronous Circuits;English;5;2018;2019;Spring F2A (Mon 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02204;Design of Asynchronous Circuits;English;5;2019;2020;Spring F2A (Mon 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02205;VLSI Design;English;5;2018;2019;Spring F3A (Tues 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02205;VLSI Design;English;5;2019;2020;Spring F3A (Tues 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02209;Test of Digital Systems;English;5;2018;2019;Autumn E1B (Thurs 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02209;Test of Digital Systems;English;5;2019;2020;Autumn E1B (Thurs 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02211;Advanced Computer Architecture;English;5;2018;2019;Spring F4A (Tues 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02211;Advanced Computer Architecture;English;5;2019;2020;Spring F4A (Tues 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02213;Digital Systems Laboratory;English;5;2018;2019;January;;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02213;Digital Systems Laboratory;English;5;2019;2020;January;;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02217;Design of Arithmetic Processors;English;5;2018;2019;Autumn E5B (Wed 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02217;Design of Arithmetic Processors;English;5;2019;2020;Autumn E5B (Wed 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02220;Distributed Systems;English;7.5;2018;2019;Spring F1B (Thurs 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02220;Distributed Systems;English;7.5;2019;2020;Spring F1B (Thurs 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02223;Fundamentals of Modern Embedded Systems;English;7.5;2018;2019;Autumn E4B (Fri 8-12);;;;;;;;MSc;
